nombre,no_publicaciones,no_seguidores,fecha_ult_pub,tel1,tel2,tel3,bio,link,keyword
pasion_boutique88,88,248,15-Jul-18,3215220795,3376902750,,Tienda virtual brRopa femeninabrPedidos abiertos por whatsapp 57 3215220795  33 7 69027500brMonteriaenvíos a toda colombia no devolucióndeproducto,No link,#ropamedellin
graywolf_acc,7,292,14-Jul-18,,,,Tienda Virtual brEnvios a toda Colombia brEntregas personales en Valledupar César bra class hrefexploretagsatumedidaATuMedidaa,No link,#ropamedellin
tienda_dulce_pecado,103,"1,634",4-Jul-18,3350704544,,3507045440,Boutique  Bolsos  Accesorios brVisitanos brARANJUEZ Cra 49  89  73brWhatsapp 3507045440brDomicilios brBy a classnotranslate hrefmelisitajmelisitajabrMedellín  Colombia,api.whatsapp.com/send?phone=3507045440&amp;text=%40Dulcepecadotienda....,#ropamedellin
almacalzado_store,589,902,3-Jul-18,3054452342,,307715462,Tienda Virtual  calzado brWhatsApp  305 4452342brno se hacen cambiosbrDomicilios en Medellín AntioquiabrEnvíos nacionales seguros y garantizados,www.facebook.com/Almappal_store-228102307715462,#ropamedellin
eme_justforyou,61,"7,983",3-Jul-18,3187174070,,,just for youbrOutwear  sportwearbrClothing  Accesories amp more brBased in Cali worldwide shipping br57 318 7174070brclick whatsapp,api.whatsapp.com/send?phone=573187174070,#ropamedellin
bonmarchevestier,1,15,3-Jul-18,,,,Tienda de ropa virtualbrDomicilios en Medellín brInfo sobre precios  y envios por interno ,No link,#ropamedellin
nuestroestilo.co,67,286,3-Jul-18,3003921808,,3194850329,Creadoras de sueños brPersonalizamos tus prendasbr 300 3921808brLink directo a nuestro WhatsApp br,api.whatsapp.com/send?phone=573194850329,#ropamedellin
scaronefotografia,48,433,3-Jul-18,,,,No biography,No link,#ropamedellin
overlaylabel,36,190,13-Jul-18,,,,Envios a todo el paisbrTienda onlinebr 092687726br Overlaylabelgmailcombrbrbrbrbr a class hrefexploretagsvestimentavestimentaa a class hrefexploretagsoverlaylabeloverlaylabela a class hrefexploretagsroparopaa a class hrefexploretagsindumentariaindumentariaa a class hrefexploretagsuruguayuruguaya a class hrefexploretagsrerea,No link,#ropamedellin
antoniasstyleshop,115,"1,671",15-Jul-18,,,,Me inspiro en tshirts porque son una prenda que jamás falta Pero tienen un toque único que las hace diferentes a classnotranslate hrefantoniasstyleantoniasstylea,antoniasstyleblog.blogspot.com,#ropamedellin
ziloett.wearecurves,304,"2,506",15-Jul-18,3052201253,,,Ropa para Mujeres con Curvas brCC La Torrebr 3052201253brCompra por WhatsApp,api.whatsapp.com/send?phone=573052201253,#ropamedellin
lunamiramarok,57,"2,318",13-Jul-18,,,,a class hrefexploretagsremerasRemerasa a class hrefexploretagspantalonesPantalonesa a class hrefexploretagsblusasBlusasabra class hrefexploretagsbuzitosBuzitosa a class hrefexploretagsropademarcaRopaDeMarcaa a class hrefexploretagscamperasCamperasabra class hrefexploretagstodosuperbaratoTodoSuperBaratoa a class hrefexploretagssorteosSorteosabra class hrefexploretagsaccesoriosAccesoriosabrConsultanos por lo que te haya gust,facebook.com/luna.miramar.moda,#ropamedellin
mafabyboutique,350,"13,736",15-Jul-18,3502268040,,,Vistiendo tus hijs al mejor estilo brGracias por ser parte de nuestra historia brEnvíos a toda Colombiabr WhatsApp 3502268040,api.whatsapp.com/send?phone=573502268040,#ropamedellin
hand.madedesign1,12,53,1-Jul-18,,,,HAND MADE brTotalmente hecho a mano brLe apostamos brAl artebrAl estilo y originalidadbrCalidad en cada detallebrInformación y pedidos por DM,No link,#ropamedellin
the.closet.ofale,48,64,1-Jul-18,,,,La moda se puede comprar El estilo se debe poseerbrContactanos y tendremos el gusto de atenderlasbrEnvíos nacionales y domicilios a Florencia caqueta,No link,#ropamedellin
alejandrocarvajaloficial,814,"1,069",14-Jul-18,3132761638,,,VENTA DE ROPA Y CALZADObrAL POR MAYOR Y AL DETALbrENVÍOS A TODA COLOMBIAbrTIENDA FÍSICAFLORENCIAbrWHATSAPP 3132761638bra class hrefexploretagstiendaalejandrocarvajtiendaalejandrocarvaja,m.facebook.com/tiendaalejandrocarvajal,#ropamedellin
menswear5202,21,312,16-Jul-18,,,,No biography,No link,#ropamedellin
mi_rumor,39,160,10-Jul-18,,,,Hacemos lo que amamos Ropa mucha ropa Etiqueta  a class hrefexploretagsmirumorMiRumora lo compartiremos aquíbr Envío todo Colombiabr10 Dto Primer comprabr Compra online,mirumor.com,#ropamedellin
begedshop,18,62,15-Jul-18,3216307057,,,Somos una tienda virtual brDomicilios en medellin  Envíos a todo el país brmas información 3216307057 o deja tu mensaje al interno ,No link,#ropamedellin
vitrina_magazine,741,"1,385",15-Jul-18,,,,Bienvenidas al a class hrefexploretagsvitrinateamvitrinateama revista digital creada para simplificar nuestras vidas siéntensenbspy disfrutenbrModa brRecetas brDIY brLife style ,No link,#ropamedellin
rebarato.com.co,214,"1,107",29-Jun-18,3176230093,,,Ventas al por mayor y al detal de las mejores marcas a los mejores precios brenvíos a todo el paísbrDespachos en 24 horasbrInfo 3176230093,rebarato.com.co,#ropamedellin
dolcevitastorecol,71,"19,738",14-Jul-18,3053206328,,,ORIGINAL Y RÉPLICA 11 57 3053206328  o Direct  COLOMBIA  Calidad    ENLACE DIRECTO A NUESTRO CHAT,No link,#ropamedellin
chicbuyers,69,424,11-Jul-18,,,,A girl should be two things classy and fabulous,www.modasupplier.com,#ropamedellin
westernstyleno1,505,534,10-Jul-18,,,,Fashion wholesaler zarashein style with wholesale priceservice for online seller and store ownerwe ship around the world,www.modasupplier.com,#ropamedellin
zonafrancaofertas,37,952,28-Jun-18,3225902536,,,Envios MedellínbrEnvios NacionalesbrMayoristasMinoristasbrWpp 322 590 25 36,zonafrancamedellin.com,#ropamedellin
virtualmodacolombia,401,"13,750",13-Jul-18,3043324382,,,Ropa marca brTIENDA VIRTUALbr WhatsApp 3043324382brDomicilios en Medellin y  Envios a todo el pais,No link,#ropamedellin
mega_moda_tienda,63,115,28-Jun-18,3052914182,,,CENTRO COMERCIAL AVES MARIAbrVENTAS POR MAYOR Y DETALbrENVIOS NACIONALESbrDOMICILIOS EN MEDELLINbrWHATSAPP 3052914182,api.whatsapp.com/send?phone=573052914182,#ropamedellin
wholesales_jean,2,18,27-Jun-18,,,,Mayoreo las mejores marcas pantalón y ropa de temporada envíos a cualquier parte de la república contactanos wholesalejeanshotmailcom,No link,#ropamedellin
celta_store,18,83,9-Jul-18,3506954750,,,Ropa de HombrebrLínea Femenina a classnotranslate hreflowinboutiquelowinboutiqueabrDomicilios Contra entrega en MedellínbrEnvios a nivel nacionalbr350 695 47 50,www.facebook.com/Celtastoremed,#ropamedellin
juliangarcia_fotografia,266,"3,508",27-Jun-18,3005458681,,,FOTOGRAFO brMe gusta el retratobrCreador de a classnotranslate hrefmadeinmedellinclothingmadeinmedellinclothingabrFotografia de eventos brVideosbr Books brmaquillajebrContacto whassap 3005458681,No link,#ropamedellin
isabel_patino_im,35,"1,677",15-Jul-18,,,,Indumentaria amp Moda brDiseño independientebrContáctanos para diseño a la medida brHecho en Colombia ,No link,#ropamedellin
modasupplier,525,"3,769",10-Jul-18,,,,Fashion item wholesalerno MOQ with cheap price and fast shipping We provide good quality and special style to online sellers and store owners,www.modasupplier.com,#ropamedellin
pizpiretamx,531,995,13-Jul-18,,,,Ropa española de excelente calidad bonita y al mejor precio para niños desde recién nacido hasta la talla 14 años,www.pizpireta.mx,#ropamedellin
ropa_medellinl,"3,995","15,126",15-Jul-18,3116485383,,,TIENDA ONLINE FABRICANTESbrVENTAS AL POR MAYOR Y AL DETALbr Ropa  Zapatos  brMedellín Colombia Envíos a todo el paísbrWhatsapp  3116485383,api.whatsapp.com/send?phone=573116485383,#ropamedellin
distr.harolddesign,14,38,25-Jun-18,,,,Sabemos que amaras estos pantalones tipo leggins con con pinzas de realce de cola  a precios increíbles y lo mejor hasta la puerta de tu casa 45000,No link,#ropamedellin
ventas_mariae,118,75,15-Jul-18,3052280322,,,BLUSAS AL POR MAYOR 18000brSomos fabricantes  envíos nacionales  wpp a directo  57 3052280322,api.whatsapp.com/send?phone=573052280322,#ropamedellin
anais_international,30,343,14-Jul-18,3504986801,,,MARCA EXCLUSIVA EN PERSONALIZAR TU IMAGEN                        507 64670488  57 350 4986801              ventasanaiscompa,anais.com.pa,#ropamedellin
lipoblue_advance_medellin_,"3,515","203,686",15-Jul-18,3222161028,,,brTodo lo que necesitas mujerbrEnvíos a todo destinobr Whatsapp 322 216 10 28brClic para dirigirte a mi wpp,api.whatsapp.com/send?phone=573222161028,#ropamedellin
fullcaps,"2,212","17,034",9-Jul-18,3007164131,,,Somos fabricantes y distribuidores de nuestra marca FULLCAPSbrEnvios a Toda COLOMBIA  VENEZUELAbrVentas al Mayor y Detal brWHATSAPPbr 57 3007164131,www.facebook.com/fullcapscolombia,#ropamedellin
gorrasblacksoul,160,"1,131",5-Apr-18,3008057332,,, Gorras personalizadas br Whatsapp 3008057332 br Envíos a todo el Paísbr Por Mayor y Detalbra class hrefexploretagsgorrasGorrasa a class hrefexploretagsblacksoulBlackSoula a class hrefexploretagsloquehaydentrodetiLoQueHayDentroDeTia,www.facebook.com/Blksoul,#ropamedellin
andresmarb,292,981,14-Jul-18,,,,La Vida Se Construye Un Paso  A  La Vez,No link,#ropamedellin
novedadestab,152,158,15-Jul-18,3136306659,3128854679,,Trabajamos comobrTienda Virtual brCualquier información en el whatsaapbr3136306659 o 3128854679 brMuestranos tu diseño y te lo hacemos realidad,No link,#ropamedellin
mayoristagorras,144,"1,230",14-Jul-18,3186155606,,, GORRAS AL POR MAYORbr IMPORTADORES DIRECTOS br12 UNIDADES A 180000br WHATSAPP 3186155606br ENVÍOS A TODO COLOMBIAbr LUNES A SÁBADO 8AM  8PM,api.whatsapp.com/send?phone=573186155606,#ropamedellin
streetwearmde,926,"2,518",15-Jul-18,3104139866,,,Ropa EXCLUSIVA y calzado urbano ORIGINAL a class hrefexploretagsskateshopSkateshopa Envíos a todo el país   Horario L  S 11am a 7pmbrInformes WA  3104139866 ,api.whatsapp.com/send?phone=573104139866,#ropamedellin
idee_personalizacion,96,416,14-Jul-18,3006101383,,,Personaliza gorras mugs y  con nosotrosbrideepersonalizadosgmailcombr info y pedidos wsp 3006101383,No link,#ropamedellin
camisetas_egam,498,"1,149",14-Jul-18,,,3007716779,Tómate un selfiebrcon una prenda increíblebrAtención 10 am5pm LV brEnvíos nacionalesbrHaz tu pedido por WhatsApp,api.whatsapp.com/send?phone=573007716779,#ropamedellin
gorrasbarranquilla,"1,246","47,791",13-Jul-18,3017541644,3048844,,Gorras personalizadasbrEstampamosy Bordamos tu propio estilobr3017541644 3048844bra class hrefexploretagswelovegorrasbarranquillaWeLoveGorrasBarranquillaa,No link,#ropamedellin
mishkamd,"3,188","29,647",14-Jul-18,3165778983,,,EXCLUSIVIDADESTILOPERSONALIZATE           3165778983 Envios Nacionales desde Medellin  ColombiaTienda virtualFacebook mishka MD personalizada,api.whatsapp.com/send?phone=573165778983,#ropamedellin
gorrasmedellin,"1,547","9,473",12-Jul-18,3194173289,,,Trabajamos como brTienda virtualbrPersonaliza tus gorrasbr y camisetasbrinfo whatsappbr 3194173289bra classnotranslate hrefLinamarcelafzLinamarcelafzabr,smarturl.it/bailamenenavelez,#ropamedellin
newbox.co,51,66,15-Jul-18,3043931323,,, Una emoción en cada Cajabr Envíos a toda Colombiabr 304 393 1323 ,No link,#ropamedellin
arabefox,127,187,13-Jul-18,,,,Vendemos todo al mejor Precio Pregunta Responderemos dentro de las 24horas  ENVÍOS NACIONALES  a class hrefexploretagsgorrasgorrasa a class hrefexploretagszapatillaszapatillasa a class hrefexploretagsroparopaa a class hrefexploretagstenistenisa a class hrefexploretagscalicocalicoa a class hrefexploretagsfitfita a class hrefexploretagsgymgyma,No link,#ropamedellin
andres_rodriguez_1807,175,982,11-Jul-18,3023431557,,,Productos originales de las marcas más reconocidas del mercadobrAtención en Medellín y área metropolitanabrEnvíos nacionales3023431557,api.whatsapp.com/send?phone=573023431557,#ropamedellin
almacendelasgorras,265,490,11-Jul-18,,,,No biography,www.monotheonlyone.com,#ropamedellin
publicidaddeixon,49,196,11-Jul-18,3207723375,,,a class hrefexploretagsdiseñograficodigitaldiseñograficodigitala a class hrefexploretagsimpresionimpresiona a class hrefexploretagslitografialitografiaa a class hrefexploretagssouvenirsouvenira Échale un  a las soluciones que tengo para ti Cel 3207723375,www.deixon.com,#ropamedellin
tenis_tenis_y_mas_tenis,"2,546","2,164",14-Jul-18,,,,a class hrefexploretagstenismedellintenismedellina a class hrefexploretagstenismodamedellintenismodamedellina  a class hrefexploretagstenismanizalestenismanizalesa a class hrefexploretagstenispereiratenispereiraa a class hrefexploretagstenisbarranquillatenisbarranquillaa a class hrefexploretagsteniscartagenateniscartagenaa a class hrefexploretagstenisencalitenisencalia a class hrefexploretagstenisbogotatenisbogotaa  a class hrefexploretagsbodytechbelembodytechbelema,No link,#ropamedellin
linamarcelafz,794,"6,307",12-Jul-18,,,,Manager amp Booking brPromoción de Artistas brGira de Mediosbra classnotranslate hreflanenavelezmusiclanenavelezmusica bra classnotranslate hrefangelesdelfutboloficialangelesdelfutboloficialabra classnotranslate hrefgorrasmedellingorrasmedellina,smarturl.it/bailamenenavelez,#ropamedellin
streetdesignstore,400,"1,024",6-Jul-18,3731530222,,,Tienda online de productos personalizadosbrGorrasbrCamisetasbrBusos brMugsbrMucho másbrTienda en Bogotá Cll 64a class hrefexploretags1111a37 Local 315brWHATSAPP 3022287202,www.streetdesignstore.com,#ropamedellin
gorrasminimalgz,99,"1,061",9-Jul-18,,,,G A N G S T Abra class hrefexploretagswestsideWestSideabra class hrefexploretagseastsideEastSideabrTus Gz FavoritosbrReal HipHopbrProducto Colombiano Compra ColombianobrMedellín Colombia,No link,#ropamedellin
vulcanocap,21,32,1-Jul-18,,,,Página en crecimientobrProductos 100 originalesbrVen y conoce los mejores estilos de gorrasa los mejores preciosbr Pedidos al DirectbrMedellín,No link,#ropamedellin
pixelados.med,79,98,1-Jul-18,3104504537,,,Tienda Virtual brGorras y accesorios personalizadosbrMedellín brEnvíos a todo el país brpixeladosmedhotmailcombr310 450 4537,No link,#ropamedellin
estampaarte2018,157,222,14-Jul-18,,,,Estampaarte es un taller de construcción de ideas personalizadas en lo que desees con técnicas de estampación y sublimación Y todo en publicidad,No link,#ropamedellin
dmartinezaccesorios,319,397,15-Jul-18,,,,CUERO amp COTA DE MALLAbrLEATHER amp CHAINMAILLEbrDiseñadordesignerbrColombiabrMás información en el Direct,No link,#ropamedellin
ikaikacap,574,"3,262",27-Jun-18,3178553923,,,Diseños de lujo brenvios a nivel nacional br3178553923brPara mayor información  presiona aquí para él wpp,api.whatsapp.com/api/send?phone=3178553923&amp;texto=hola+,#ropamedellin
jesser_426,46,263,14-Jul-18,,,,No biography,No link,#ropamedellin
monarca_studio,96,236,14-Jul-18,,,,Tatuajes  piercing y parafernalia ventas de insumos de tatuaje agujas máquinas etc,www.facebook.com/Monarca-estudio-tattoo-445271695892760,#ventasmedellinonline
autostop_mall,112,"1,160",15-Jul-18,,,, Centro comercial en Contrucciónbr a class hrefexploretagscarwashCarwashabr a class hrefexploretagsminimarketMinimarketabr a class hrefexploretagsbarbershopBarbershopa br a class hrefexploretagsspadeuñasSpadeuñasa br a class hrefexploretagsautolujosAutolujosabr a class hrefexploretagsasaderoAsaderoa br a class hrefexploretagsjugosJugosa,www.autostopmall.com,#ventasmedellinonline
jagilatinoamerica,145,"5,586",14-Jul-18,,,, Raise your eyes look amazingbrWorldwide ShippingbrCustom your hatbrPlace your order here ,www.jagicaps.com,#ventasmedellinonline
parxnoic.st,30,151,8-Jun-18,,,,a class hrefexploretagsbordadosBORDADOSa  a class hrefexploretagsestampadosESTAMPADOSabr brLo piensas lo diseñamosbrQué esperas para realizar tu pedidobr brSomos tienda virtualbr brenvíos a toda ,No link,#ventasmedellinonline
capscolombia,80,"1,305",14-Jun-18,,,3216321233,TODO GORRASbr Tienda virtualbr Whatsapp,api.whatsapp.com/api/send?phone=3216321233,#ventasmedellinonline
cobijas_peluche,201,242,10-Jul-18,3057755327,,,Somos empresa que fabrica cobija en peluche peludas y calienticas brDiferentes tamaños y estilosbrEnvíos a nivel nacionalbrWhatsapp 3057755327,No link,#ventasmedellinonline
inshopbq,111,"4,540",15-Jul-18,3012509301,,,Tienda virtual brBarranquilla brEnvios nacionalesbrinshopbqgmailcombrFacebook In ShopbqbrWhatsapp  3012509301,api.whatsapp.com/send?phone=573012509301,#ventasmedellinonline
upacacheteoficial,29,295,3-May-18,,,,upaCachete es una exclamación un decir Venezolano que nos identifica Presentamos una marca que nos une en ese sentimiento nacional a class hrefexploretagsupacacheteupacachetea,www.upacachete.com,#ventasmedellinonline
honey_shop31,132,394,14-Jul-18,3003178256,,,By Catalina brPrendas Femeninas amp MasculinasbrDomicilios en Medellin  Colombia  brWhatsapp  3003178256 brLink directo al WhatsApp br,wa.me/573003178256,#ventasmedellinonline
sandraospindesayunosadomicilio,"9,077","2,978",15-Jul-18,3006113966,3046546427,,Desayunosalmuerzosalgoshappy  bossrecordatoriosfrascos vintage brPersonalizados3006113966  a class hrefexploretagsproductosexclusivossandraospinaproductosexclusivossandraospinaa 3046546427e,www.facebook.com/media/set/?set=oa.1782824181783945&amp;type=3,#ventasmedellinonline
batstore_comics,637,"4,164",1-Jul-18,,,3144468269,Los mejores autoregalos  y detalles del mundo Geek aquí Camisetas mugs cojines retablos y más  a classnotranslate hrefbatstorecomicsbatstorecomicsabrChat de Whatsapp,api.whatsapp.com/send?phone=573144468269,#ventasmedellinonline
ropacolombia24,82,445,5-Jun-18,3166503888,,,Colombia brContáctanos br3166503888brGorras perzonalizadas a tu gustobrVentas mayor y detalbrEnvios nacionales,No link,#ventasmedellinonline
doce44,"2,297","17,941",14-Jul-18,3013492943,,,Pedidos WhatsApp 3013492943brEnvío a todo ColombiabrEntrega inmediata en Medellín link directo whatsapp,api.whatsapp.com/send?phone=573013492943,#ventasmedellinonline
metalmulishacolombia,423,"19,798",14-Jul-18,3006132577,,,100 ORIGINALES Distribuidor autorizado FMF Inf wapp 3006132577 IMPORTACION 100LEGAL a classnotranslate hrefmetalmulishafmfcometalmulishafmfcoa email metalmulishacolombiagmailcom ,No link,#ventasmedellinonline
crazy_gorras,69,47,15-Jul-18,,,,No biography,No link,#ventasmedellinonline
coldeporteszenu,913,"5,241",13-Jul-18,,,,UCI CONTINENTAL AMERICA COLDEPORTES  ZENÚ  SELLO ROJO,www.equipocoldeporteszenu.com,#ventasmedellinonline
gorrasfamilystore,"1,077","1,187",12-Jul-18,3013996720,,, P Comercial Los Buenos Negocios Local 126 XMayor y Detal RéplicasAAA  Publicidad WhatsApp 3013996720   5117198   FE que TODO llega ,No link,#ventasmedellinonline
mi_tienda_de_arte,13,66,15-May-18,,,,No biography,No link,#ventasmedellinonline
blimacsublimacion,143,"2,292",15-Jul-18,,,,El diseño que vos quieras Remeras MusculosasBuzos GorrasTazas y mucho mas br 11 65943356 Wsp br Envíos a todo el país,blimacsublimacion.wixsite.com/misitio,#ventasmedellinonline
planet.shop.co,540,"1,050",14-Jul-18,3016098852,,, WHATSAPP 57 3016098852br BANCOLOMBIA O EFECTY br ENTREGA INMEDIATA br ENVIOS NACIONALES 100  SEGUROSbr LUXURY SHOPPING br MENSAJE DIRECTObr,No link,#ventasmedellinonline
urbanshopmdn,738,"5,866",15-Jul-18,3007441102,,,Tienda Virtual   Tenis  Gorras  Ropa  Delivery   a class hrefexploretagsbmxBMXa   Wht 3007441102 brSíguenos en FB,www.facebook.com/urbanshomed,#ventasmedellinonline
ventas_shopnv,14,122,26-Jun-18,,,,OFRECEMOSbrCamisetasbrBuzosbrZapatosbrRelojesbr Regalosbr Detalles,No link,#ventasmedellinonline
gorras_snap,156,"2,964",26-Apr-18,3193895594,,,Tienda online a class hrefexploretagscolombiacolombiaabr Recibimos pagos por Efecty y por consignación br  Envíos a todo el país brEscríbenosbrWhatsapp 3193895594,www.facebook.com/gorrasbogota,#ventasmedellinonline
geraystores,183,261,5-Jul-18,,,3008748347,a class hrefexploretagsperfumeríaPerfumeríaaa class hrefexploretagsaccesoriosAccesoriosaa class hrefexploretagscalzadoCalzadoa a class hrefexploretagsropaRopaaEnvíos  WhatsApp,api.whatsapp.com/send?phone=573008748347,#ventasmedellinonline
extreme_rotten,118,355,22-May-18,3320310372,,,VENTA MAYOR Y DETALBordados personalizados  y bordados en 3D Bogota  Colombia  3203103726 bra class hrefexploretagsgorrasexclusivasgorrasexclusivasa a class hrefexploretagsgorrasplanasgorrasplanasa,No link,#ventasmedellinonline
esselshop,615,"1,219",15-Jul-18,3495236810,,,tiendas de Moda y tendencias en textil y sneakers búscanos en Málaga brSíguenos enbrfacebookcomesselshop brContacto 0034 952368103,www.esselshop.com,#ventasmedellinonline
newyorktienda246,123,"1,219",12-Jul-18,3166730065,,,Ropa y Accesorios Urbanos Gorras Originales CC Palacio Nacional local 246 2931667 3006527970,No link,#ventasmedellinonline
almacenel280,818,"7,846",12-Jul-18,3016361664,3407724629,,TIENDAS 280brRopa y Accesorios UrbanosbrGorras Originalesbr3016361664 br280 EL 280 2934077br246 NEW YORK 2931667brCC Palacio Nacional,No link,#ventasmedellinonline
gorras.cali,934,"9,365",14-Jul-18,,,3113712595, Ofrecer tendencias actualesbrCuenta aliada a classnotranslate hrefrelojcalirelojcaliabrEntrega a domicilio en la Ciudad de Calibr Envíos a brPedidos al wsp,api.whatsapp.com/send?phone=573113712595,#ventasmedellinonline
libo_marca,147,"4,526",13-Jul-18,,,,Hola Libónautas Nuestra marca está inspirada en la alegría el arte y los colores Tenemos un estilo único que llenará tu vida de color ,No link,#ventasmedellinonline
mundo_gorrasnapback,20,101,28-Mar-18,3504684954,,, Importadas Entrega inmediata y Domicilios Gratis en Medellin Envíos a todo el País brTambien somos Mayoristas brMás info3504684954,articulo.mercadolibre.com.co/MCO-467314360-gorras-planas-caps-_JM,#ventasmedellinonline
fullcapscolombia,"1,274","4,486",9-Jun-18,3007164131,,,Ventas al Mayor y Detal br 57 300 7164131brTu compra segura por Mercado libre br,goo.gl/gWq9kl,#ventasmedellinonline
trinity_cartagena,22,128,29-Jun-18,,,, CRISTO MI MARCA brGorras Tshirts y másbrCartagena Colombia,No link,#ventasmedellinonline
personalizados_sublime,618,760,13-Jul-18,,,3113587528,Sé uno en un millón y personaliza tus regalos y publicidadesenvíos a todo Colombia  Ideas  regalos día del padre chatea con nosotros,api.whatsapp.com/send?phone=573113587528&amp;text=Bienvenid%40+a+sublime,#ventasmedellinonline
gorrasenmedellin,16,31,28-Feb-18,3002306377,,,Gorras Mitchell amp Ness 100 originales brMedellín Colombia brInformación por DM brWhatsapp 3002306377 ,No link,#ventasmedellinonline
simile.store,17,91,14-Jun-18,,,,a class hrefexploretagssimilesimilea,www.facebook.com/similestore,#ventasmedellinonline
castmon_personalizados,628,522,15-Jul-18,3016539818,,,Personalizamos todo Somos mayorista Medellín 3016539818,No link,#ventasmedellinonline
mbecolon,511,"7,371",15-Jul-18,,,,Tú Centro de Soluciones IntegralesbrCompras por Internet brEnvios Nacionales e Internacionales brBordados  EstampadosbrServicio de WESTER UNION brC3,www.bordadospanama.com,#ventasmedellinonline
sinbolsillos,141,"6,399",5-Jul-18,,,,a class hrefexploretagsbolsosBolsosa a class hrefexploretagsgorrasgorrasa a class hrefexploretagscarterascarterasa a class hrefexploretagsmaquillajemaquillajea a class hrefexploretagsaccesoriosaccesoriosa a class hrefexploretagscosmeticoscosmeticosa a class hrefexploretagsbisuteriabisuteriaa a class hrefexploretagsroparopaa a class hrefexploretagsfranelasfranelasabrEnvíos Nacionalesbrlocales T35 y Mn13bra class hrefexploretagsvalenciavalenciaa a class hrefexploretagsnaguanaguanaguanaguaa,No link,#ventasmedellinonline
urbanstore82,24,390,13-Mar-18,3503391876,,,TIENDA VIRTUAL URBANAbrDOMICILIOS GRATIS EN LA CUIDAD DE MEDELLÍNbrENVIOS A NIVEL NACIONALbr 3503391876bra class hrefexploretagsurbanstore82urbanstore82a,www.facebook.com/urbanstore82,#ventasmedellinonline
sr_lujo,105,205,8-Jun-18,,,,Estar a la vanguardia de la moda actual con el fin de ofrecer a los clientes moda calidad originalidad y exclusividadbrTIENDA MULTIMARCA,No link,#ventasmedellinonline
urban_shop1,304,"2,010",29-Apr-18,3024628407,,,ENTREGA INMEDIATA brVenta de Camisas personalizadas Pregunta por la tuya Envios Nacionales 3024628407 Pedidos y Cotizaciones,No link,#ventasmedellinonline
santiago70485,145,169,1-Mar-18,,,,No biography,No link,#ventasmedellinonline
sublilaser.co,42,117,24-Feb-18,,,,Sublimación a  GRAN FORMATObrVinilo Textil brBordados brEstampados brTodo personalizado  con la mejor atención De todo Bogota,No link,#ventasmedellinonline
medecaps2018,36,111,4-Feb-18,,,,Encuentra aquí  con la mejor calidad Personalízala a tu gusto Pedidos empresarialesPregunta los precios  por direct     Envíos a ,No link,#ventasmedellinonline
laiquinia_accesorios,116,"3,570",22-Apr-18,3017568293,3014303825,,Tienda OnlinebrPuedes contactarnos en whatsapp 3017568293 y 3014303825 No llamadasbrEnvios a todo el país,www.facebook.com/laiquiniaaccesorios,#ventasmedellinonline
alexcortstore,58,"22,713",13-Jun-18,3138423449,,,Urban StylebrNot For AllbrLa ropa que uso brWa 3138423449brBogotá DC  a class hrefexploretagsgorrasbogotaGorrasbogotaa a class hrefexploretagsjoyasJoyasa  a class hrefexploretagsgafasdealeteogafasdealeteoa a class hrefexploretagsguarachaguarachaa a class hrefexploretagsropabogotáropabogotáa,No link,#ventasmedellinonline
telmaxdigital,56,200,11-Jul-18,3104288528,,,Centro Comercial Monterrey br  Local 165br celulares tabletas y gran variedad de artículos tecnológicos br3104288528br 4446626,No link,#ventasmedellinonline
tshopmedellin,470,127,14-Jul-18,3137419952,,,MEDELLÍN COLOMBIA brWhatsApp3137419952brDomicilios en Medellínbr envíos a todo el pais brProductogarantizado br WhatsApp direct  ,api.whatsapp.com/send?phone=573137419952,#ventasmedellinonline
lipoblue_advance_medellin,635,"190,283",16-Jul-18,3126626021,,,recibes el mismo dia en MEDELLIN br LLÁMANOS  O ESCRIBE br     312 662 60 21brclic en este Link para ir directo al whats,api.whatsapp.com/send?phone=573126626021,#gorrasmedellin
barbhi.shanti,42,131,12-Jul-18,,,,BARBA LARGAbrTónicos mágicos para el crecimiento y fortalecimiento de la barba cejas y pestañasbr100 productos originales bra class hrefexploretagsbarbalargaBarbalargaa a class hrefexploretagsbarbhishantiBarbhishantia,No link,#gorrasmedellin
solucionlegalmed,38,155,15-Jul-18,,,,a class hrefexploretagssolucionlegalmedellinsolucionlegalmedellina a class hrefexploretagsabogadosabogadosa a class hrefexploretagspymespymesa a class hrefexploretagsemprendedoresemprendedoresa a class hrefexploretagsemprendeemprendea,No link,#gorrasmedellin
molinanegrete,148,774,4-Jul-18,3113071708,,,Directora Comercial Imovel 7 el mejor Servicio inmobiliario   llamanos  Cel 3113071708 tu presente tu futuro seguros,Angie2233f.sarahah.com,#gorrasmedellin
pipejimenezz,366,"1,087",15-Jul-18,3137419952,,,PROMOTOR TECHNO  Onbeat  Baren  IMAGINELAND  brInfo amp tickets eventosbrDOMICILIOS EN MEDELLIN  brWhatsApp3137419952brEscríbemeWhatsApp direct,api.whatsapp.com/send?phone=573137419952,#gorrasmedellin
stacy.realtor,50,332,15-Jul-18,,,3207311973,Stacy TabordabrMi meta encontrar la casa de tus sueños y darte el mejor acompañamientobra classnotranslate hrefsrinmobiliariosrinmobiliarioabrFamiliabrViajes brWhatsapp,api.whatsapp.com/send?phone=573207311973,#gorrasmedellin
